   Compiling ../../../src/bckups/filter_tb.cpp in debug mode
   Generating csim.exe
Length of the input stream 	0
Length of the input stream 	2300001
Coef. index # 1064		(-0.1523,-0.9301)
Coef. index # 1065		(-0.098132,0.7696)
Coef. index # 1066		(0.0861,0.1009)
Coef. index # 1067		(0.8085,-0.049084)
Coef. index # 1068		(-0.8888,-0.134)
Coef. index # 1069		(-0.0599999,-0.6937)
Coef. index # 1070		(0.19603,-0.98578)
Coef. index # 1071		(0.192,0.0294)
Coef. index # 1072		(0.5857,-0.34194)
Coef. index # 1073		(0.85513,-0.2598)
Coef. index # 1074		(-0.00969994,-0.4857)
Coef. index # 1075		(0.48594,-0.71978)
Coef. index # 1076		(0.337,0.000499964)
Coef. index # 1077		(0.3935,-0.62739)
Coef. index # 1078		(0.58058,-0.4233)
Coef. index # 1079		(-0.00250006,-0.3104)
Coef. index # 1080		(0.76533,-0.43819)
Coef. index # 1081		(0.5181,0.015)
Coef. index # 1082		(0.2361,-0.89927)
Coef. index # 1083		(0.29347,-0.6209)
Coef. index # 1084		(-0.0385,-0.1717)
Coef. index # 1085		(-0.9718,-0.14712)
Coef. index # 1086		(0.7312,0.0724)
Coef. index # 1087		(0.1168,0.8483)
Coef. index # 1088		(-4.65661e-10,-0.8484)
Coef. index # 1089		(-0.117,-0.0726)
Coef. index # 1090		(-0.7313,0.14712)
Coef. index # 1091		(0.9718,0.1715)
Coef. index # 1092		(0.0383,0.6208)
Coef. index # 1093		(-0.29347,0.89923)
Coef. index # 1094		(-0.2362,-0.0152)
Coef. index # 1095		(-0.5182,0.43818)
Coef. index # 1096		(-0.76536,0.3102)
Coef. index # 1097		(0.00230002,0.4232)
Coef. index # 1098		(-0.5806,0.62737)
Coef. index # 1099		(-0.3936,-0.000699997)
Coef. index # 1100		(-0.3372,0.71975)
Coef. index # 1101		(-0.48595,0.4855)
Coef. index # 1102		(0.00950003,0.2597)
Coef. index # 1103		(-0.85516,0.34193)
Coef. index # 1104		(-0.5858,-0.0296)
Coef. index # 1105		(-0.1921,0.98574)
Coef. index # 1106		(-0.19603,0.6936)
Coef. index # 1107		(0.0598,0.1339)
Coef. index # 1108		(0.8888,0.049084)
Coef. index # 1109		(-0.8086,-0.1011)
Coef. index # 1110		(-0.0863,-0.7696)
Coef. index # 1111		(0.098132,0.93)
Coef. index # 1112		(0.1521,0.0484)
Coef. index # 1113		(0.6568,-0.24483)
Coef. index # 1114		(0.94278,-0.2137)
Coef. index # 1115		(-0.0218,-0.5516)
Coef. index # 1116		(0.39017,-0.81049)
Coef. index # 1117		(0.2844,0.00530005)
Coef. index # 1118		(0.4539,-0.53345)
Coef. index # 1119		(0.67377,-0.3649)
Coef. index # 1120		(-0.000200033,-0.365)
Coef. index # 1121		(0.67375,-0.53343)
Coef. index # 1122		(0.4539,0.00530005)
Coef. index # 1123		(0.2844,-0.81051)
Coef. index # 1124		(0.39017,-0.5516)
Coef. index # 1125		(-0.0218,-0.2136)
Coef. index # 1126		(0.94278,-0.24481)
Coef. index # 1127		(0.6571,0.0496)
Coef. index # 1128		(0.1543,0.9321)
Coef. index # 1129		(0.09783,-0.7751)
Coef. index # 1130		(-0.0979,-0.1162)
Coef. index # 1131		(-0.8206,0.04848)
Coef. index # 1132		(0.9052,0.1664)
Coef. index # 1133		(0.0993,0.7244)
Coef. index # 1134		(-0.19074,0.9555)
Coef. index # 1135		(-0.2548,-0.106)
Coef. index # 1136		(-0.6469,0.32562)
Coef. index # 1137		(-0.8103,0.3596)
Coef. index # 1138		(0.1341,0.5885)
Coef. index # 1139		(-0.45014,0.66243)
Coef. index # 1140		(-0.4799,-0.1851)
Coef. index # 1141		(-0.5523,0.56118)
Coef. index # 1142		(-0.51534,0.6116)
Coef. index # 1143		(0.2556,0.5373)
Coef. index # 1144		(-0.65656,0.37236)
Coef. index # 1145		(-0.7531,-0.3465)
Coef. index # 1146		(-0.5459,0.73349)
Coef. index # 1147		(-0.23678,0.8998)
Coef. index # 1148		(0.4532,0.5756)
Coef. index # 1149		(-0.79094,0.1117)
Coef. index # 1150		(0.95035,-0.5761)
Coef. index # 1151		(-0.6287,0.82653)
Coef. index # 1152		(0,-0.80186)
Coef. index # 1153		(0.7095,0.7007)
Coef. index # 1154		(-0.8407,-0.095765)
Coef. index # 1155		(0.65703,-0.8536)
Coef. index # 1156		(-0.7937,0.83138)
Coef. index # 1157		(0.17335,-0.52014)
Coef. index # 1158		(-0.99833,0.9017)
Coef. index # 1159		(-0.80086,-0.23106)
Coef. index # 1160		(0.39338,0.84585)
Coef. index # 1161		(0.97319,0.74703)
Coef. index # 1162		(0.26731,-0.28043)
Coef. index # 1163		(-0.69627,-0.83905)
Coef. index # 1164		(-0.6745,-0.28167)
Coef. index # 1165		(0.18314,0.54876)
Coef. index # 1166		(0.69243,0.58042)
Coef. index # 1167		(0.27303,-0.10432)
Coef. index # 1168		(-0.41122,-0.54435)
Coef. index # 1169		(-0.47259,-0.24273)
Coef. index # 1170		(0.045257,0.28145)
Coef. index # 1171		(0.38839,0.34564)
Coef. index # 1172		(0.18954,-0.0076638)
Coef. index # 1173		(-0.16877,-0.24089)
Coef. index # 1174		(-0.21334,-0.11743)
Coef. index # 1175		(-0.0077433,0.066677)
Coef. index # 1176		(0.085603,0.061911)
Coef. index # 1177		(0.025875,0.002329)
Coef. index # 1178		(-0.002575,0.0021202)
Coef. index # 1179		(0.0053229,0.0035834)
Coef. index # 1180		(0.00051799,1.59629e-05)
Coef. index # 1181		(0.0017703,0.0028687)
Coef. index # 1182		(0.0019064,0.00032697)
Coef. index # 1183		(8.60617e-05,0.0011583)
Coef. index # 1184		(0.0018994,0.0013339)
Coef. index # 1185		(0.00027244,5.56158e-05)
Coef. index # 1186		(0.00080195,0.0014017)
Coef. index # 1187		(0.0010559,0.00025539)
Coef. index # 1188		(2.78507e-05,0.00057739)
Coef. index # 1189		(0.0010983,0.00089215)
Coef. index # 1190		(0.00025273,1.04727e-05)
Coef. index # 1191		(0.00042464,0.00089159)
Coef. index # 1192		(0.00078276,0.00025648)
Coef. index # 1193		(1.8971e-06,0.00031488)
Coef. index # 1194		(0.0007395,0.00070268)
Coef. index # 1195		(0.00026316,-7.91624e-09)
Coef. index # 1196		(0.00023304,0.00062132)
Coef. index # 1197		(0.00063977,0.00027097)
Coef. index # 1198		(3.07849e-06,0.00017057)
Coef. index # 1199		(0.00052572,0.00058752)
Coef. index # 1200		(0.0002789,9.90788e-06)
Coef. index # 1201		(0.00012227,0.00044608)
Coef. index # 1202		(0.00054216,0.0002863)
Coef. index # 1203		(1.95429e-05,8.48039e-05)
Coef. index # 1204		(0.0003783,0.0005014)
Coef. index # 1205		(0.00029274,3.12529e-05)
Coef. index # 1206		(5.59287e-05,0.00031972)
Coef. index # 1207		(0.00046381,0.00029792)
Coef. index # 1208		(4.44506e-05,3.40529e-05)
Coef. index # 1209		(0.00026857,0.00042848)
Coef. index # 1210		(0.00030163,5.86468e-05)
Coef. index # 1211		(1.80067e-05,0.00022365)
Coef. index # 1212		(0.00039482,0.00030372)
Coef. index # 1213		(7.34236e-05,6.89365e-06)
Coef. index # 1214		(0.00018408,0.00036247)
Coef. index # 1215		(0.00030411,8.84179e-05)
Coef. index # 1216		(-4.65661e-10,0.00014925)
Coef. index # 1217		(0.00033123,0.00030274)
Coef. index # 1218		(0.00010331,-3.26615e-06)
Coef. index # 1219		(0.00011871,0.00030099)
Coef. index # 1220		(0.00029959,0.00011781)
Coef. index # 1221		(-3.40864e-06,9.21008e-05)
Coef. index # 1222		(0.00027171,0.00029468)
Coef. index # 1223		(0.00013167,-8.73115e-07)
Coef. index # 1224		(6.91479e-05,0.00024341)
Coef. index # 1225		(0.00028806,0.00014465)
Coef. index # 1226		(3.93996e-06,4.96209e-05)
Coef. index # 1227		(0.00021617,0.0002798)
Coef. index # 1228		(0.00015658,1.06618e-05)
Coef. index # 1229		(3.33199e-05,0.00019005)
Coef. index # 1230		(0.00026999,0.00016727)
Coef. index # 1231		(1.89478e-05,2.00639e-05)
Coef. index # 1232		(0.00016515,0.00025875)
Coef. index # 1233		(0.00017657,2.84757e-05)
Coef. index # 1234		(9.67737e-06,0.00014159)
Coef. index # 1235		(0.00024623,0.00018439)
Coef. index # 1236		(3.89377e-05,1.99163e-06)
Coef. index # 1237		(0.00011946,0.00023256)
Coef. index # 1238		(0.00019062,5.00455e-05)
Coef. index # 1239		(-3.16743e-06,9.88767e-05)
Coef. index # 1240		(0.00021793,0.00019519)
Coef. index # 1241		(6.15236e-05,-5.97816e-06)
Coef. index # 1242		(7.99266e-05,0.0002025)
Coef. index # 1243		(0.00019808,7.31149e-05)
Coef. index # 1244		(-6.6245e-06,6.2699e-05)
Coef. index # 1245		(0.00018646,0.00019927)
Coef. index # 1246		(8.45757e-05,-5.29829e-06)
Coef. index # 1247		(4.72609e-05,0.00017002)
Coef. index # 1248		(0.00019877,9.56818e-05)
Coef. index # 1249		(-2.19885e-06,3.36687e-05)
Coef. index # 1250		(0.00015336,0.00019662)
Coef. index # 1251		(0.00010623,2.468e-06)
Coef. index # 1252		(2.19587e-05,0.00013667)
Coef. index # 1253		(0.00019288,0.00011603)
Coef. index # 1254		(8.4904e-06,1.21477e-05)
Coef. index # 1255		(0.00012016,0.00018764)
Coef. index # 1256		(0.00012492,1.56537e-05)
Coef. index # 1257		(4.23333e-06,0.00010401)
Coef. index # 1258		(0.00018098,0.00013275)
Coef. index # 1259		(2.37389e-05,-1.80816e-06)
Coef. index # 1260		(8.83918e-05,0.00017304)
Coef. index # 1261		(0.00013941,3.25278e-05)
Coef. index # 1262		(-6.02053e-06,7.34869e-05)
Coef. index # 1263		(0.00016395,0.0001448)
Coef. index # 1264		(4.18038e-05,-8.46805e-06)
Coef. index # 1265		(5.94449e-05,0.00015386)
Coef. index # 1266		(0.00014885,5.1355e-05)
Coef. index # 1267		(-9.23313e-06,4.64087e-05)
Coef. index # 1268		(0.00014292,0.0001515)
Coef. index # 1269		(6.09737e-05,-8.41729e-06)
Coef. index # 1270		(3.45027e-05,0.00013132)
Coef. index # 1271		(0.00015273,7.04648e-05)
Coef. index # 1272		(-6.13974e-06,2.38325e-05)
Coef. index # 1273		(0.00011923,0.00015255)
Coef. index # 1274		(7.96397e-05,-2.53273e-06)
Coef. index # 1275		(1.44849e-05,0.00010681)
Coef. index # 1276		(0.00015097,8.83257e-05)
Coef. index # 1277		(2.25566e-06,6.52578e-06)
Coef. index # 1278		(9.42666e-05,0.00014804)
Coef. index # 1279		(9.63625e-05,8.06851e-06)
Coef. index # 1280		(0,8.17636e-05)
Coef. index # 1281		(0.00014383,0.00010361)
Coef. index # 1282		(1.47386e-05,-5.06965e-06)
Coef. index # 1283		(6.94767e-05,0.00013841)
Coef. index # 1284		(0.00010994,2.20928e-05)
Coef. index # 1285		(-8.68179e-06,5.75716e-05)
Coef. index # 1286		(0.00013189,0.00011526)
Coef. index # 1287		(2.99546e-05,-1.08564e-05)
Coef. index # 1288		(4.62066e-05,0.00012439)
Coef. index # 1289		(0.00011947,3.81446e-05)
Coef. index # 1290		(-1.16322e-05,3.55248e-05)
Coef. index # 1291		(0.00011603,0.00012251)
Coef. index # 1292		(4.64856e-05,-1.1072e-05)
Coef. index # 1293		(2.56565e-05,0.00010696)
Coef. index # 1294		(0.00012435,5.48055e-05)
Coef. index # 1295		(-9.25316e-06,1.67196e-05)
Coef. index # 1296		(9.73316e-05,0.00012496)
Coef. index # 1297		(6.29378e-05,-6.27106e-06)
Coef. index # 1298		(8.81078e-06,8.72966e-05)
Coef. index # 1299		(0.00012434,7.07218e-05)
Coef. index # 1300		(-2.2375e-06,2.00933e-06)
Coef. index # 1301		(7.70157e-05,0.00012252)
Coef. index # 1302		(7.80108e-05,2.72412e-06)
Coef. index # 1303		(-3.62284e-06,6.66487e-05)
Coef. index # 1304		(0.00011954,8.46707e-05)
Coef. index # 1305		(8.4783e-06,-8.0457e-06)
Coef. index # 1306		(5.63529e-05,0.00011546)
Coef. index # 1307		(9.05809e-05,1.48807e-05)
Coef. index # 1308		(-1.12383e-05,4.62825e-05)
Coef. index # 1309		(0.00011036,9.56366e-05)
Coef. index # 1310		(2.17827e-05,-1.32001e-05)
Coef. index # 1311		(3.65865e-05,0.00010433)
Coef. index # 1312		(9.97516e-05,2.90279e-05)
Coef. index # 1313		(-1.39503e-05,2.74009e-05)
Coef. index # 1314		(9.74769e-05,0.00010286)
Coef. index # 1315		(3.64608e-05,-1.35275e-05)
Coef. index # 1316		(1.88537e-05,8.9929e-05)
Coef. index # 1317		(0.00010491,4.39277e-05)
Coef. index # 1318		(-1.19871e-05,1.1059e-05)
Coef. index # 1319		(8.18106e-05,0.00010587)
Coef. index # 1320		(5.12777e-05,-9.40403e-06)
Coef. index # 1321		(4.11458e-06,7.32616e-05)
Coef. index # 1322		(0.00010574,5.83646e-05)
Coef. index # 1323		(-5.86687e-06,-1.89524e-06)
Coef. index # 1324		(6.44219e-05,0.00010452)
Coef. index # 1325		(6.50529e-05,-1.47801e-06)
Coef. index # 1326		(-6.90389e-06,5.5437e-05)
Coef. index # 1327		(0.00010224,7.1215e-05)
Coef. index # 1328		(3.64799e-06,-1.08634e-05)
Coef. index # 1329		(4.64506e-05,9.89507e-05)
Coef. index # 1330		(7.67359e-05,9.3868e-06)
Coef. index # 1331		(-1.37454e-05,3.76059e-05)
Coef. index # 1332		(9.47118e-05,8.15149e-05)
Coef. index # 1333		(1.56066e-05,-1.55363e-05)
Coef. index # 1334		(2.90377e-05,8.96025e-05)
Coef. index # 1335		(8.54679e-05,2.21706e-05)
Coef. index # 1336		(-1.62451e-05,2.08789e-05)
Coef. index # 1337		(8.37166e-05,8.85236e-05)
Coef. index # 1338		(2.8939e-05,-1.58972e-05)
Coef. index # 1339		(1.32476e-05,7.71577e-05)
Coef. index # 1340		(9.06307e-05,3.57707e-05)
Coef. index # 1341		(-1.45361e-05,6.25569e-06)
Coef. index # 1342		(7.00406e-05,9.17558e-05)
Coef. index # 1343		(4.25279e-05,-1.22213e-05)
Coef. index # 1344		(-4.65661e-10,6.24899e-05)
Coef. index # 1345		(9.1882e-05,4.9077e-05)
Coef. index # 1346		(-9.02545e-06,-5.43706e-06)
Coef. index # 1347		(5.46328e-05,9.10107e-05)
Coef. index # 1348		(5.5288e-05,-5.03892e-06)
Coef. index # 1349		(-9.9875e-06,4.66006e-05)
Coef. index # 1350		(8.9163e-05,6.10435e-05)
Coef. index # 1351		(-3.60887e-07,-1.36001e-05)
Coef. index # 1352		(3.8527e-05,8.63746e-05)
Coef. index # 1353		(6.62338e-05,4.89783e-06)
Coef. index # 1354		(-1.62413e-05,3.05446e-05)
Coef. index # 1355		(8.26977e-05,7.0761e-05)
Coef. index # 1356		(1.06199e-05,-1.78921e-05)
Coef. index # 1357		(2.27806e-05,7.82018e-05)
Coef. index # 1358		(7.45426e-05,1.66786e-05)
Coef. index # 1359		(-1.85552e-05,1.53598e-05)
Coef. index # 1360		(7.29677e-05,7.75089e-05)
Coef. index # 1361		(2.29487e-05,-1.82483e-05)
Coef. index # 1362		(8.39448e-06,6.70888e-05)
Coef. index # 1363		(7.96067e-05,2.92989e-05)
Coef. index # 1364		(-1.70032e-05,1.9921e-06)
Coef. index # 1365		(6.06687e-05,8.08006e-05)
Coef. index # 1366		(3.56017e-05,-1.48723e-05)
Coef. index # 1367		(-3.75323e-06,5.38197e-05)
Coef. index # 1368		(8.10698e-05,4.17307e-05)
Coef. index # 1369		(-1.19191e-05,-8.76095e-06)
Coef. index # 1370		(4.66607e-05,8.04109e-05)
Coef. index # 1371		(4.7565e-05,-8.22265e-06)
Coef. index # 1372		(-1.29631e-05,3.9313e-05)
Coef. index # 1373		(7.88388e-05,5.29918e-05)
Coef. index # 1374		(-3.87151e-06,-1.63084e-05)
Coef. index # 1375		(3.19006e-05,7.63829e-05)
Coef. index # 1376		(5.79078e-05,1.03284e-06)
Coef. index # 1377		(-1.87582e-05,2.45478e-05)
Coef. index # 1378		(7.30888e-05,6.22179e-05)
Coef. index # 1379		(6.38189e-06,-2.02931e-05)
Coef. index # 1380		(1.73757e-05,6.90157e-05)
Coef. index # 1381		(6.58408e-05,1.20616e-05)
Coef. index # 1382		(-2.09101e-05,1.05016e-05)
Coef. index # 1383		(6.42389e-05,6.87088e-05)
Coef. index # 1384		(1.79526e-05,-2.06204e-05)
Coef. index # 1385		(4.03449e-06,5.88428e-05)
Coef. index # 1386		(7.07698e-05,2.39336e-05)
Coef. index # 1387		(-1.94521e-05,-1.92411e-06)
Coef. index # 1388		(5.29229e-05,7.19847e-05)
Coef. index # 1389		(2.98838e-05,-1.74502e-05)
Coef. index # 1390		(-7.28201e-06,4.6582e-05)
Coef. index # 1391		(7.23316e-05,3.56846e-05)
Coef. index # 1392		(-1.46711e-05,-1.19614e-05)
Coef. index # 1393		(3.99319e-05,7.1805e-05)
Coef. index # 1394		(4.12208e-05,-1.11852e-05)
Coef. index # 1395		(-1.5893e-05,3.30866e-05)
Coef. index # 1396		(7.04126e-05,4.63836e-05)
Coef. index # 1397		(-7.07665e-06,-1.90265e-05)
Coef. index # 1398		(2.61636e-05,6.81826e-05)
Coef. index # 1399		(5.10747e-05,-2.43681e-06)
Coef. index # 1400		(-2.13231e-05,1.92807e-05)
Coef. index # 1401		(6.5153e-05,5.52018e-05)
Coef. index # 1402		(2.63285e-06,-2.27611e-05)
Coef. index # 1403		(1.25519e-05,6.13797e-05)
Coef. index # 1404		(5.86859e-05,8.02474e-06)
Coef. index # 1405		(-2.33324e-05,6.08945e-06)
Coef. index # 1406		(5.69299e-05,6.14608e-05)
Coef. index # 1407		(1.36266e-05,-2.30474e-05)
Coef. index # 1408		(0,5.18817e-05)
Coef. index # 1409		(6.34729e-05,1.93235e-05)
Coef. index # 1410		(-2.19285e-05,-5.6196e-06)
Coef. index # 1411		(4.63258e-05,6.46836e-05)
Coef. index # 1412		(2.50009e-05,-2.00151e-05)
Coef. index # 1413		(-1.06804e-05,4.03579e-05)
Coef. index # 1414		(6.50706e-05,3.05446e-05)
Coef. index # 1415		(-1.73612e-05,-1.51042e-05)
Coef. index # 1416		(3.40836e-05,6.46249e-05)
Coef. index # 1417		(3.58457e-05,-1.40304e-05)
Coef. index # 1418		(-1.88253e-05,2.76119e-05)
Coef. index # 1419		(6.33518e-05,4.07989e-05)
Coef. index # 1420		(-1.00993e-05,-2.17911e-05)
Coef. index # 1421		(2.10539e-05,6.12759e-05)
Coef. index # 1422		(4.53079e-05,-5.65685e-06)
Coef. index # 1423		(-2.39643e-05,1.45226e-05)
Coef. index # 1424		(5.84316e-05,4.92837e-05)
Coef. index # 1425		(-7.97212e-07,-2.53194e-05)
Coef. index # 1426		(8.12765e-06,5.48707e-05)
Coef. index # 1427		(5.265e-05,4.37722e-06)
Coef. index # 1428		(-2.58493e-05,1.97766e-06)
Coef. index # 1429		(5.06546e-05,5.53397e-05)
Coef. index # 1430		(9.75933e-06,-2.55583e-05)
Coef. index # 1431		(-3.82541e-06,4.58588e-05)
Coef. index # 1432		(5.73029e-05,1.52397e-05)
Coef. index # 1433		(-2.44691e-05,-9.1861e-06)
Coef. index # 1434		(4.05665e-05,5.84968e-05)
Coef. index # 1435		(2.0708e-05,-2.26172e-05)
Coef. index # 1436		(-1.40183e-05,3.48729e-05)
Coef. index # 1437		(5.89006e-05,2.60537e-05)
Coef. index # 1438		(-2.00504e-05,-1.82441e-05)
Coef. index # 1439		(2.88757e-05,5.8502e-05)
Coef. index # 1440		(3.11709e-05,-1.68295e-05)
Coef. index # 1441		(-2.18004e-05,2.26786e-05)
Coef. index # 1442		(5.73057e-05,3.59598e-05)
Coef. index # 1443		(-1.30283e-05,-2.46344e-05)
Coef. index # 1444		(1.63917e-05,5.53336e-05)
Coef. index # 1445		(4.03239e-05,-8.72975e-06)
Coef. index # 1446		(-2.67071e-05,1.01216e-05)
Coef. index # 1447		(5.26169e-05,4.41787e-05)
Coef. index # 1448		(-4.02471e-06,-2.79932e-05)
Coef. index # 1449		(3.97582e-06,4.92036e-05)
Coef. index # 1450		(4.74467e-05,9.88599e-07)
Coef. index # 1451		(-2.8484e-05,-1.94041e-06)
Coef. index # 1452		(4.51528e-05,5.00646e-05)
Coef. index # 1453		(6.20773e-06,-2.81832e-05)
Coef. index # 1454		(-7.52835e-06,4.05358e-05)
Coef. index # 1455		(5.19799e-05,1.15256e-05)
Coef. index # 1456		(-2.71094e-05,-1.26944e-05)
Coef. index # 1457		(3.54336e-05,5.31529e-05)
Coef. index # 1458		(1.68369e-05,-2.52952e-05)
Coef. index # 1459		(-1.73524e-05,2.99346e-05)
Coef. index # 1460		(5.35566e-05,2.20328e-05)
Coef. index # 1461		(-2.27862e-05,-2.14283e-05)
Coef. index # 1462		(2.41357e-05,5.31836e-05)
Coef. index # 1463		(2.70125e-05,-1.96421e-05)
Coef. index # 1464		(-2.48584e-05,1.81389e-05)
Coef. index # 1465		(5.20349e-05,3.16747e-05)
Coef. index # 1466		(-1.59312e-05,-2.7589e-05)
Coef. index # 1467		(1.20467e-05,5.0128e-05)
Coef. index # 1468		(3.59286e-05,-1.17333e-05)
Coef. index # 1469		(-2.95821e-05,5.96512e-06)
Coef. index # 1470		(4.74947e-05,3.96888e-05)
Coef. index # 1471		(-7.13766e-06,-3.08123e-05)
Coef. index # 1472		(-4.65661e-10,4.41796e-05)
Coef. index # 1473		(4.288e-05,-2.23797e-06)
Coef. index # 1474		(-3.12682e-05,-5.74766e-06)
Coef. index # 1475		(4.02406e-05,4.54378e-05)
Coef. index # 1476		(2.86475e-06,-3.0952e-05)
Coef. index # 1477		(-1.11791e-05,3.57446e-05)
Coef. index # 1478		(4.73107e-05,8.06758e-06)
Coef. index # 1479		(-2.98824e-05,-1.62022e-05)
Coef. index # 1480		(3.07709e-05,4.84586e-05)
Coef. index # 1481		(1.32667e-05,-2.80882e-05)
Coef. index # 1482		(-2.07354e-05,2.54046e-05)
Coef. index # 1483		(4.88567e-05,1.83559e-05)
Coef. index # 1484		(-2.56151e-05,-2.4701e-05)
Coef. index # 1485		(1.97408e-05,4.84916e-05)
Coef. index # 1486		(2.32356e-05,-2.25171e-05)
Coef. index # 1487		(-2.8037e-05,1.38786e-05)
Coef. index # 1488		(4.73657e-05,2.78079e-05)
Coef. index # 1489		(-1.8863e-05,-3.06913e-05)
Coef. index # 1490		(7.91857e-06,4.54956e-05)
Coef. index # 1491		(3.19807e-05,-1.47312e-05)
Coef. index # 1492		(-3.26233e-05,1.96509e-06)
Coef. index # 1493		(4.29116e-05,3.56706e-05)
Coef. index # 1494		(-1.02054e-05,-3.38084e-05)
Coef. index # 1495		(-3.87896e-06,3.96557e-05)
Coef. index # 1496		(3.88036e-05,-5.37932e-06)
Coef. index # 1497		(-3.4234e-05,-9.51253e-06)
Coef. index # 1498		(3.57828e-05,4.13158e-05)
Coef. index # 1499		(-3.51574e-07,-3.39011e-05)
Coef. index # 1500		(-1.48392e-05,3.136e-05)
Coef. index # 1501		(4.31538e-05,4.77722e-06)
Coef. index # 1502		(-3.28263e-05,-1.97673e-05)
Coef. index # 1503		(2.64617e-05,4.42788e-05)
Coef. index # 1504		(9.90368e-06,-3.10382e-05)
Coef. index # 1505		(-2.42144e-05,2.11759e-05)
Coef. index # 1506		(4.4663e-05,1.49249e-05)
Coef. index # 1507		(-2.8579e-05,-2.81064e-05)
Coef. index # 1508		(1.55927e-05,4.42946e-05)
Coef. index # 1509		(1.97408e-05,-2.55043e-05)
Coef. index # 1510		(-3.13791e-05,9.80916e-06)
Coef. index # 1511		(4.31747e-05,2.42549e-05)
Coef. index # 1512		(-2.18791e-05,-3.39802e-05)
Coef. index # 1513		(3.92646e-06,4.13186e-05)
Coef. index # 1514		(2.83755e-05,-1.77794e-05)
Coef. index # 1515		(-3.58694e-05,-1.95345e-06)
Coef. index # 1516		(3.87537e-05,3.20198e-05)
Coef. index # 1517		(-1.3289e-05,-3.7021e-05)
Coef. index # 1518		(-7.72811e-06,3.55216e-05)
Coef. index # 1519		(3.51137e-05,-8.50065e-06)
Coef. index # 1520		(-3.7421e-05,-1.32984e-05)
Coef. index # 1521		(3.16766e-05,3.75928e-05)
Coef. index # 1522		(-3.51015e-06,-3.70704e-05)
Coef. index # 1523		(-1.85664e-05,2.72836e-05)
Coef. index # 1524		(3.94047e-05,1.58185e-06)
Coef. index # 1525		(-3.5983e-05,-2.34423e-05)
Coef. index # 1526		(2.24188e-05,4.05079e-05)
Coef. index # 1527		(6.67339e-06,-3.41893e-05)
Coef. index # 1528		(-2.78433e-05,1.71638e-05)
Coef. index # 1529		(4.08767e-05,1.16616e-05)
Coef. index # 1530		(-3.17283e-05,-3.16952e-05)
Coef. index # 1531		(1.16108e-05,4.04967e-05)
Coef. index # 1532		(1.64476e-05,-2.86531e-05)
Coef. index # 1533		(-3.4932e-05,5.85662e-06)
Coef. index # 1534		(3.93665e-05,2.09338e-05)
Coef. index # 1535		(-2.50312e-05,-3.75044e-05)
Coef. index # 1536		(0,3.75039e-05)
Coef. index # 1537		(2.50307e-05,-2.09343e-05)
Coef. index # 1538		(-3.9367e-05,-5.85709e-06)
Coef. index # 1539		(3.49316e-05,2.86526e-05)
Coef. index # 1540		(-1.64481e-05,-4.04972e-05)
Coef. index # 1541		(-1.16113e-05,3.16948e-05)
Coef. index # 1542		(3.17278e-05,-1.1662e-05)
Coef. index # 1543		(-4.08771e-05,-1.71643e-05)
Coef. index # 1544		(2.78428e-05,3.41889e-05)
Coef. index # 1545		(-6.67386e-06,-4.05083e-05)
Coef. index # 1546		(-2.24193e-05,2.34419e-05)
Coef. index # 1547		(3.59826e-05,-1.58232e-06)
Coef. index # 1548		(-3.94052e-05,-2.7284e-05)
Coef. index # 1549		(1.85659e-05,3.70699e-05)
Coef. index # 1550		(3.50969e-06,-3.75933e-05)
Coef. index # 1551		(-3.16771e-05,1.32979e-05)
Coef. index # 1552		(3.74205e-05,8.50018e-06)
Coef. index # 1553		(-3.51141e-05,-3.5522e-05)
Coef. index # 1554		(7.72765e-06,3.70205e-05)
Coef. index # 1555		(1.32886e-05,-3.20203e-05)
Coef. index # 1556		(-3.87542e-05,1.95298e-06)
Coef. index # 1557		(3.5869e-05,1.77789e-05)
Coef. index # 1558		(-2.8376e-05,-4.13191e-05)
Coef. index # 1559		(-3.92692e-06,3.39798e-05)
Coef. index # 1560		(2.18786e-05,-2.42554e-05)
Coef. index # 1561		(-4.31752e-05,-9.80962e-06)
Coef. index # 1562		(3.13786e-05,2.55038e-05)
Coef. index # 1563		(-1.97412e-05,-4.42951e-05)
Coef. index # 1564		(-1.55931e-05,2.81059e-05)
Coef. index # 1565		(2.85786e-05,-1.49254e-05)
Coef. index # 1566		(-4.46634e-05,-2.11764e-05)
Coef. index # 1567		(2.42139e-05,3.10377e-05)
Coef. index # 1568		(-9.90415e-06,-4.42793e-05)
Coef. index # 1569		(-2.64621e-05,1.97669e-05)
Coef. index # 1570		(3.28259e-05,-4.77768e-06)
Coef. index # 1571		(-4.31542e-05,-3.13604e-05)
Coef. index # 1572		(1.48388e-05,3.39006e-05)
Coef. index # 1573		(3.51109e-07,-4.13163e-05)
Coef. index # 1574		(-3.57833e-05,9.51206e-06)
Coef. index # 1575		(3.42336e-05,5.37885e-06)
Coef. index # 1576		(-3.8804e-05,-3.96562e-05)
Coef. index # 1577		(3.87849e-06,3.38079e-05)
Coef. index # 1578		(1.0205e-05,-3.56711e-05)
Coef. index # 1579		(-4.29121e-05,-1.96556e-06)
Coef. index # 1580		(3.26228e-05,1.47307e-05)
Coef. index # 1581		(-3.19812e-05,-4.5496e-05)
Coef. index # 1582		(-7.91904e-06,3.06908e-05)
Coef. index # 1583		(1.88625e-05,-2.78084e-05)
